day_of_week,hour_sin,hour_cos,ride_name,wait_time
6,-0.7071067811865471,-0.7071067811865479,Peter Pan's Flight,45.0
6,-0.7071067811865471,-0.7071067811865479,Peter Pan's Flight,35.0
6,-0.7071067811865471,-0.7071067811865479,Peter Pan's Flight,45.0
6,-0.8660254037844385,-0.5000000000000004,Peter Pan's Flight,45.0
6,-0.8660254037844385,-0.5000000000000004,Peter Pan's Flight,55.0
6,-0.9659258262890683,-0.25881904510252063,Peter Pan's Flight,50.0
6,-0.9659258262890683,-0.25881904510252063,Peter Pan's Flight,45.0
6,-0.9659258262890683,-0.25881904510252063,Peter Pan's Flight,50.0
6,-1.0,-1.8369701987210297e-16,Peter Pan's Flight,45.0
6,-1.0,-1.8369701987210297e-16,Peter Pan's Flight,45.0
6,-0.9659258262890684,0.2588190451025203,Peter Pan's Flight,40.0
6,-0.9659258262890684,0.2588190451025203,Peter Pan's Flight,30.0
6,-0.8660254037844386,0.5000000000000001,Peter Pan's Flight,30.0
0,0.8660254037844387,-0.4999999999999998,Peter Pan's Flight,30.0
0,0.49999999999999994,-0.8660254037844387,Peter Pan's Flight,50.0
0,0.258819045102521,-0.9659258262890682,Peter Pan's Flight,55.0
0,1.2246467991473532e-16,-1.0,Peter Pan's Flight,45.0
0,-0.2588190451025208,-0.9659258262890683,Peter Pan's Flight,45.0
0,-0.4999999999999997,-0.8660254037844388,Peter Pan's Flight,55.0
0,-0.7071067811865471,-0.7071067811865479,Peter Pan's Flight,70.0
0,-0.7071067811865471,-0.7071067811865479,Peter Pan's Flight,60.0
0,-0.8660254037844385,-0.5000000000000004,Peter Pan's Flight,45.0
0,-0.9659258262890683,-0.25881904510252063,Peter Pan's Flight,50.0
0,-0.9659258262890683,-0.25881904510252063,Peter Pan's Flight,60.0
0,-1.0,-1.8369701987210297e-16,Peter Pan's Flight,50.0
0,-1.0,-1.8369701987210297e-16,Peter Pan's Flight,40.0
0,-0.9659258262890684,0.2588190451025203,Peter Pan's Flight,40.0
0,-0.9659258262890684,0.2588190451025203,Peter Pan's Flight,35.0
0,-0.8660254037844386,0.5000000000000001,Peter Pan's Flight,55.0
0,-0.7071067811865477,0.7071067811865474,Peter Pan's Flight,25.0
1,0.7071067811865476,-0.7071067811865475,Peter Pan's Flight,60.0
1,0.49999999999999994,-0.8660254037844387,Peter Pan's Flight,60.0
1,0.258819045102521,-0.9659258262890682,Peter Pan's Flight,50.0
1,1.2246467991473532e-16,-1.0,Peter Pan's Flight,70.0
1,-0.2588190451025208,-0.9659258262890683,Peter Pan's Flight,60.0
4,-0.7071067811865471,-0.7071067811865479,Mickey's PhilharMagic,10.0
4,-0.7071067811865471,-0.7071067811865479,Mickey's PhilharMagic,10.0
4,-0.7071067811865471,-0.7071067811865479,Mickey's PhilharMagic,10.0
4,-0.7071067811865471,-0.7071067811865479,Mickey's PhilharMagic,10.0
4,-0.7071067811865471,-0.7071067811865479,Mickey's PhilharMagic,10.0
4,-0.7071067811865471,-0.7071067811865479,Mickey's PhilharMagic,10.0
4,-0.8660254037844385,-0.5000000000000004,Mickey's PhilharMagic,10.0
4,-0.9659258262890683,-0.25881904510252063,Mickey's PhilharMagic,10.0
4,-0.9659258262890683,-0.25881904510252063,Mickey's PhilharMagic,10.0
4,-0.9659258262890683,-0.25881904510252063,Mickey's PhilharMagic,10.0
4,-1.0,-1.8369701987210297e-16,Mickey's PhilharMagic,10.0
4,-1.0,-1.8369701987210297e-16,Mickey's PhilharMagic,10.0
4,-0.9659258262890684,0.2588190451025203,Mickey's PhilharMagic,10.0
4,-0.9659258262890684,0.2588190451025203,Mickey's PhilharMagic,10.0
4,-0.9659258262890684,0.2588190451025203,Mickey's PhilharMagic,10.0
4,-0.7071067811865477,0.7071067811865474,Mickey's PhilharMagic,10.0
5,0.7071067811865476,-0.7071067811865475,Mickey's PhilharMagic,15.0
5,0.49999999999999994,-0.8660254037844387,Mickey's PhilharMagic,15.0
5,0.49999999999999994,-0.8660254037844387,Mickey's PhilharMagic,15.0
5,0.49999999999999994,-0.8660254037844387,Mickey's PhilharMagic,15.0
5,0.258819045102521,-0.9659258262890682,Mickey's PhilharMagic,15.0
5,0.258819045102521,-0.9659258262890682,Mickey's PhilharMagic,15.0
5,1.2246467991473532e-16,-1.0,Mickey's PhilharMagic,15.0
5,1.2246467991473532e-16,-1.0,Mickey's PhilharMagic,15.0
5,-0.2588190451025208,-0.9659258262890683,Mickey's PhilharMagic,15.0
5,-0.2588190451025208,-0.9659258262890683,Mickey's PhilharMagic,15.0
5,-0.2588190451025208,-0.9659258262890683,Mickey's PhilharMagic,15.0
5,-0.4999999999999997,-0.8660254037844388,Mickey's PhilharMagic,15.0
5,-0.4999999999999997,-0.8660254037844388,Mickey's PhilharMagic,15.0
5,-0.7071067811865471,-0.7071067811865479,Mickey's PhilharMagic,15.0
5,-0.7071067811865471,-0.7071067811865479,Mickey's PhilharMagic,15.0
5,-0.8660254037844385,-0.5000000000000004,Mickey's PhilharMagic,15.0
5,-0.8660254037844385,-0.5000000000000004,Mickey's PhilharMagic,15.0
5,-0.8660254037844385,-0.5000000000000004,Mickey's PhilharMagic,15.0
5,-0.9659258262890683,-0.25881904510252063,Mickey's PhilharMagic,15.0
5,-0.9659258262890683,-0.25881904510252063,Mickey's PhilharMagic,15.0
5,-0.9659258262890683,-0.25881904510252063,Mickey's PhilharMagic,15.0
5,-1.0,-1.8369701987210297e-16,Mickey's PhilharMagic,15.0
5,-1.0,-1.8369701987210297e-16,Mickey's PhilharMagic,15.0
5,-0.9659258262890684,0.2588190451025203,Mickey's PhilharMagic,15.0
5,-0.9659258262890684,0.2588190451025203,Mickey's PhilharMagic,15.0
5,-0.9659258262890684,0.2588190451025203,Mickey's PhilharMagic,15.0
5,-0.7071067811865477,0.7071067811865474,Mickey's PhilharMagic,15.0
5,-0.7071067811865477,0.7071067811865474,Mickey's PhilharMagic,15.0
5,-0.7071067811865477,0.7071067811865474,Mickey's PhilharMagic,15.0
5,-0.5000000000000004,0.8660254037844384,Mickey's PhilharMagic,10.0
6,0.8660254037844387,-0.4999999999999998,Mickey's PhilharMagic,15.0
6,0.7071067811865476,-0.7071067811865475,Mickey's PhilharMagic,15.0
6,0.49999999999999994,-0.8660254037844387,Mickey's PhilharMagic,15.0
6,0.49999999999999994,-0.8660254037844387,Mickey's PhilharMagic,10.0
6,0.258819045102521,-0.9659258262890682,Mickey's PhilharMagic,10.0
6,0.258819045102521,-0.9659258262890682,Mickey's PhilharMagic,10.0
6,0.258819045102521,-0.9659258262890682,Mickey's PhilharMagic,10.0
6,1.2246467991473532e-16,-1.0,Mickey's PhilharMagic,10.0
6,1.2246467991473532e-16,-1.0,Mickey's PhilharMagic,10.0
6,-0.2588190451025208,-0.9659258262890683,Mickey's PhilharMagic,10.0
6,-0.2588190451025208,-0.9659258262890683,Mickey's PhilharMagic,10.0
6,-0.4999999999999997,-0.8660254037844388,Mickey's PhilharMagic,10.0
6,-0.4999999999999997,-0.8660254037844388,Mickey's PhilharMagic,15.0
6,-0.7071067811865471,-0.7071067811865479,Mickey's PhilharMagic,15.0
6,-0.7071067811865471,-0.7071067811865479,Mickey's PhilharMagic,15.0
6,-0.7071067811865471,-0.7071067811865479,Mickey's PhilharMagic,15.0
6,-0.8660254037844385,-0.5000000000000004,Mickey's PhilharMagic,15.0
6,-0.8660254037844385,-0.5000000000000004,Mickey's PhilharMagic,10.0
6,-0.9659258262890683,-0.25881904510252063,Mickey's PhilharMagic,10.0
6,-1.0,-1.8369701987210297e-16,Mickey's PhilharMagic,15.0
6,-1.0,-1.8369701987210297e-16,Mickey's PhilharMagic,15.0
6,-0.9659258262890684,0.2588190451025203,Mickey's PhilharMagic,15.0
6,-0.9659258262890684,0.2588190451025203,Mickey's PhilharMagic,15.0
6,-0.8660254037844386,0.5000000000000001,Mickey's PhilharMagic,10.0
0,0.49999999999999994,-0.8660254037844387,Mickey's PhilharMagic,15.0
0,0.258819045102521,-0.9659258262890682,Mickey's PhilharMagic,10.0
0,1.2246467991473532e-16,-1.0,Mickey's PhilharMagic,5.0
0,-0.2588190451025208,-0.9659258262890683,Mickey's PhilharMagic,10.0
0,-0.4999999999999997,-0.8660254037844388,Mickey's PhilharMagic,10.0
0,-0.7071067811865471,-0.7071067811865479,Mickey's PhilharMagic,10.0
0,-0.7071067811865471,-0.7071067811865479,Mickey's PhilharMagic,10.0
0,-0.8660254037844385,-0.5000000000000004,Mickey's PhilharMagic,10.0
0,-0.9659258262890683,-0.25881904510252063,Mickey's PhilharMagic,10.0
0,-0.9659258262890683,-0.25881904510252063,Mickey's PhilharMagic,10.0
0,-1.0,-1.8369701987210297e-16,Mickey's PhilharMagic,10.0
0,-1.0,-1.8369701987210297e-16,Mickey's PhilharMagic,10.0
0,-0.9659258262890684,0.2588190451025203,Mickey's PhilharMagic,10.0
0,-0.9659258262890684,0.2588190451025203,Mickey's PhilharMagic,10.0
0,-0.8660254037844386,0.5000000000000001,Mickey's PhilharMagic,10.0
0,-0.7071067811865477,0.7071067811865474,Mickey's PhilharMagic,10.0
1,0.7071067811865476,-0.7071067811865475,Mickey's PhilharMagic,5.0
1,0.49999999999999994,-0.8660254037844387,Mickey's PhilharMagic,10.0
1,0.258819045102521,-0.9659258262890682,Mickey's PhilharMagic,15.0
1,1.2246467991473532e-16,-1.0,Mickey's PhilharMagic,10.0
1,-0.2588190451025208,-0.9659258262890683,Mickey's PhilharMagic,20.0
4,-0.7071067811865471,-0.7071067811865479,Tomorrowland Speedway,20.0
4,-0.7071067811865471,-0.7071067811865479,Tomorrowland Speedway,20.0
4,-0.7071067811865471,-0.7071067811865479,Tomorrowland Speedway,20.0
4,-0.7071067811865471,-0.7071067811865479,Tomorrowland Speedway,20.0
4,-0.7071067811865471,-0.7071067811865479,Tomorrowland Speedway,20.0
4,-0.7071067811865471,-0.7071067811865479,Tomorrowland Speedway,25.0
4,-0.8660254037844385,-0.5000000000000004,Tomorrowland Speedway,30.0
4,-0.9659258262890683,-0.25881904510252063,Tomorrowland Speedway,25.0
4,-0.9659258262890683,-0.25881904510252063,Tomorrowland Speedway,15.0
4,-0.9659258262890683,-0.25881904510252063,Tomorrowland Speedway,15.0
4,-1.0,-1.8369701987210297e-16,Tomorrowland Speedway,20.0
4,-1.0,-1.8369701987210297e-16,Tomorrowland Speedway,20.0
4,-0.9659258262890684,0.2588190451025203,Tomorrowland Speedway,20.0
4,-0.9659258262890684,0.2588190451025203,Tomorrowland Speedway,20.0
4,-0.9659258262890684,0.2588190451025203,Tomorrowland Speedway,20.0
4,-0.7071067811865477,0.7071067811865474,Tomorrowland Speedway,5.0
5,0.7071067811865476,-0.7071067811865475,Tomorrowland Speedway,15.0
5,0.49999999999999994,-0.8660254037844387,Tomorrowland Speedway,20.0
5,0.49999999999999994,-0.8660254037844387,Tomorrowland Speedway,25.0
5,0.49999999999999994,-0.8660254037844387,Tomorrowland Speedway,20.0
5,0.258819045102521,-0.9659258262890682,Tomorrowland Speedway,30.0
5,0.258819045102521,-0.9659258262890682,Tomorrowland Speedway,30.0
5,1.2246467991473532e-16,-1.0,Tomorrowland Speedway,30.0
5,1.2246467991473532e-16,-1.0,Tomorrowland Speedway,25.0
5,-0.2588190451025208,-0.9659258262890683,Tomorrowland Speedway,15.0
5,-0.2588190451025208,-0.9659258262890683,Tomorrowland Speedway,15.0
5,-0.2588190451025208,-0.9659258262890683,Tomorrowland Speedway,20.0
5,-0.4999999999999997,-0.8660254037844388,Tomorrowland Speedway,10.0
5,-0.4999999999999997,-0.8660254037844388,Tomorrowland Speedway,5.0
5,-0.7071067811865471,-0.7071067811865479,Tomorrowland Speedway,10.0
5,-0.7071067811865471,-0.7071067811865479,Tomorrowland Speedway,15.0
5,-0.8660254037844385,-0.5000000000000004,Tomorrowland Speedway,15.0
5,-0.8660254037844385,-0.5000000000000004,Tomorrowland Speedway,15.0
5,-0.8660254037844385,-0.5000000000000004,Tomorrowland Speedway,5.0
5,-0.9659258262890683,-0.25881904510252063,Tomorrowland Speedway,25.0
5,-0.9659258262890683,-0.25881904510252063,Tomorrowland Speedway,15.0
5,-0.9659258262890683,-0.25881904510252063,Tomorrowland Speedway,20.0
5,-1.0,-1.8369701987210297e-16,Tomorrowland Speedway,15.0
5,-1.0,-1.8369701987210297e-16,Tomorrowland Speedway,10.0
5,-0.9659258262890684,0.2588190451025203,Tomorrowland Speedway,10.0
5,-0.9659258262890684,0.2588190451025203,Tomorrowland Speedway,5.0
5,-0.9659258262890684,0.2588190451025203,Tomorrowland Speedway,10.0
5,-0.7071067811865477,0.7071067811865474,Tomorrowland Speedway,10.0
5,-0.7071067811865477,0.7071067811865474,Tomorrowland Speedway,10.0
5,-0.7071067811865477,0.7071067811865474,Tomorrowland Speedway,10.0
5,-0.5000000000000004,0.8660254037844384,Tomorrowland Speedway,15.0
6,0.8660254037844387,-0.4999999999999998,Tomorrowland Speedway,10.0
6,0.7071067811865476,-0.7071067811865475,Tomorrowland Speedway,10.0
6,0.49999999999999994,-0.8660254037844387,Tomorrowland Speedway,5.0
6,0.49999999999999994,-0.8660254037844387,Tomorrowland Speedway,15.0
6,0.258819045102521,-0.9659258262890682,Tomorrowland Speedway,15.0
6,0.258819045102521,-0.9659258262890682,Tomorrowland Speedway,10.0
6,0.258819045102521,-0.9659258262890682,Tomorrowland Speedway,5.0
6,1.2246467991473532e-16,-1.0,Tomorrowland Speedway,5.0
6,1.2246467991473532e-16,-1.0,Tomorrowland Speedway,10.0
6,-0.2588190451025208,-0.9659258262890683,Tomorrowland Speedway,10.0
6,-0.2588190451025208,-0.9659258262890683,Tomorrowland Speedway,20.0
6,-0.4999999999999997,-0.8660254037844388,Tomorrowland Speedway,20.0
6,-0.4999999999999997,-0.8660254037844388,Tomorrowland Speedway,5.0
6,-0.7071067811865471,-0.7071067811865479,Tomorrowland Speedway,10.0
6,-0.7071067811865471,-0.7071067811865479,Tomorrowland Speedway,15.0
6,-0.7071067811865471,-0.7071067811865479,Tomorrowland Speedway,15.0
6,-1.0,-1.8369701987210297e-16,Tomorrowland Speedway,5.0
6,-0.9659258262890684,0.2588190451025203,Tomorrowland Speedway,5.0
6,-0.9659258262890684,0.2588190451025203,Tomorrowland Speedway,15.0
6,-0.8660254037844386,0.5000000000000001,Tomorrowland Speedway,10.0
0,0.49999999999999994,-0.8660254037844387,Tomorrowland Speedway,25.0
0,0.258819045102521,-0.9659258262890682,Tomorrowland Speedway,20.0
0,1.2246467991473532e-16,-1.0,Tomorrowland Speedway,25.0
0,-0.2588190451025208,-0.9659258262890683,Tomorrowland Speedway,25.0
0,-0.8660254037844385,-0.5000000000000004,Tomorrowland Speedway,25.0
0,-0.9659258262890683,-0.25881904510252063,Tomorrowland Speedway,30.0
0,-0.9659258262890683,-0.25881904510252063,Tomorrowland Speedway,25.0
0,-1.0,-1.8369701987210297e-16,Tomorrowland Speedway,25.0
0,-1.0,-1.8369701987210297e-16,Tomorrowland Speedway,20.0
0,-0.9659258262890684,0.2588190451025203,Tomorrowland Speedway,15.0
0,-0.9659258262890684,0.2588190451025203,Tomorrowland Speedway,30.0
0,-0.8660254037844386,0.5000000000000001,Tomorrowland Speedway,30.0
0,-0.7071067811865477,0.7071067811865474,Tomorrowland Speedway,5.0
1,0.7071067811865476,-0.7071067811865475,Tomorrowland Speedway,25.0
1,0.49999999999999994,-0.8660254037844387,Tomorrowland Speedway,20.0
1,0.258819045102521,-0.9659258262890682,Tomorrowland Speedway,25.0
1,1.2246467991473532e-16,-1.0,Tomorrowland Speedway,30.0
1,-0.2588190451025208,-0.9659258262890683,Tomorrowland Speedway,40.0
4,-0.8660254037844385,-0.5000000000000004,Pirates of the Caribbean,15.0
4,-0.9659258262890683,-0.25881904510252063,Pirates of the Caribbean,45.0
4,-0.9659258262890683,-0.25881904510252063,Pirates of the Caribbean,40.0
4,-0.9659258262890683,-0.25881904510252063,Pirates of the Caribbean,40.0
4,-1.0,-1.8369701987210297e-16,Pirates of the Caribbean,45.0
4,-1.0,-1.8369701987210297e-16,Pirates of the Caribbean,50.0
4,-0.9659258262890684,0.2588190451025203,Pirates of the Caribbean,50.0
4,-0.9659258262890684,0.2588190451025203,Pirates of the Caribbean,30.0
4,-0.9659258262890684,0.2588190451025203,Pirates of the Caribbean,40.0
4,-0.7071067811865477,0.7071067811865474,Pirates of the Caribbean,15.0
5,0.7071067811865476,-0.7071067811865475,Pirates of the Caribbean,5.0
5,0.49999999999999994,-0.8660254037844387,Pirates of the Caribbean,5.0
5,0.49999999999999994,-0.8660254037844387,Pirates of the Caribbean,5.0
5,0.49999999999999994,-0.8660254037844387,Pirates of the Caribbean,15.0
5,0.258819045102521,-0.9659258262890682,Pirates of the Caribbean,25.0
5,0.258819045102521,-0.9659258262890682,Pirates of the Caribbean,20.0
5,1.2246467991473532e-16,-1.0,Pirates of the Caribbean,20.0
5,1.2246467991473532e-16,-1.0,Pirates of the Caribbean,20.0
5,-0.2588190451025208,-0.9659258262890683,Pirates of the Caribbean,20.0
5,-0.2588190451025208,-0.9659258262890683,Pirates of the Caribbean,20.0
5,-0.2588190451025208,-0.9659258262890683,Pirates of the Caribbean,25.0
5,-0.4999999999999997,-0.8660254037844388,Pirates of the Caribbean,20.0
5,-0.4999999999999997,-0.8660254037844388,Pirates of the Caribbean,20.0
5,-0.7071067811865471,-0.7071067811865479,Pirates of the Caribbean,20.0
5,-0.7071067811865471,-0.7071067811865479,Pirates of the Caribbean,35.0
5,-0.8660254037844385,-0.5000000000000004,Pirates of the Caribbean,30.0
5,-0.8660254037844385,-0.5000000000000004,Pirates of the Caribbean,25.0
5,-0.8660254037844385,-0.5000000000000004,Pirates of the Caribbean,15.0
5,-0.9659258262890683,-0.25881904510252063,Pirates of the Caribbean,15.0
5,-0.9659258262890683,-0.25881904510252063,Pirates of the Caribbean,20.0
5,-0.9659258262890683,-0.25881904510252063,Pirates of the Caribbean,20.0
5,-1.0,-1.8369701987210297e-16,Pirates of the Caribbean,20.0
5,-1.0,-1.8369701987210297e-16,Pirates of the Caribbean,20.0
5,-0.9659258262890684,0.2588190451025203,Pirates of the Caribbean,20.0
5,-0.9659258262890684,0.2588190451025203,Pirates of the Caribbean,15.0
5,-0.9659258262890684,0.2588190451025203,Pirates of the Caribbean,10.0
5,-0.7071067811865477,0.7071067811865474,Pirates of the Caribbean,5.0
5,-0.7071067811865477,0.7071067811865474,Pirates of the Caribbean,5.0
5,-0.7071067811865477,0.7071067811865474,Pirates of the Caribbean,5.0
5,-0.5000000000000004,0.8660254037844384,Pirates of the Caribbean,5.0
6,0.7071067811865476,-0.7071067811865475,Pirates of the Caribbean,5.0
6,0.49999999999999994,-0.8660254037844387,Pirates of the Caribbean,10.0
6,0.49999999999999994,-0.8660254037844387,Pirates of the Caribbean,25.0
6,0.258819045102521,-0.9659258262890682,Pirates of the Caribbean,20.0
6,0.258819045102521,-0.9659258262890682,Pirates of the Caribbean,35.0
6,1.2246467991473532e-16,-1.0,Pirates of the Caribbean,15.0
6,-0.2588190451025208,-0.9659258262890683,Pirates of the Caribbean,35.0
6,-0.2588190451025208,-0.9659258262890683,Pirates of the Caribbean,25.0
6,-0.4999999999999997,-0.8660254037844388,Pirates of the Caribbean,40.0
6,-0.4999999999999997,-0.8660254037844388,Pirates of the Caribbean,35.0
6,-0.7071067811865471,-0.7071067811865479,Pirates of the Caribbean,25.0
6,-0.7071067811865471,-0.7071067811865479,Pirates of the Caribbean,25.0
6,-0.7071067811865471,-0.7071067811865479,Pirates of the Caribbean,25.0
6,-0.8660254037844385,-0.5000000000000004,Pirates of the Caribbean,30.0
6,-0.8660254037844385,-0.5000000000000004,Pirates of the Caribbean,40.0
6,-0.9659258262890683,-0.25881904510252063,Pirates of the Caribbean,25.0
6,-0.9659258262890683,-0.25881904510252063,Pirates of the Caribbean,10.0
6,-0.9659258262890683,-0.25881904510252063,Pirates of the Caribbean,10.0
6,-1.0,-1.8369701987210297e-16,Pirates of the Caribbean,10.0
6,-1.0,-1.8369701987210297e-16,Pirates of the Caribbean,10.0
6,-0.9659258262890684,0.2588190451025203,Pirates of the Caribbean,5.0
6,-0.9659258262890684,0.2588190451025203,Pirates of the Caribbean,5.0
6,-0.8660254037844386,0.5000000000000001,Pirates of the Caribbean,5.0
0,0.49999999999999994,-0.8660254037844387,Pirates of the Caribbean,15.0
0,0.258819045102521,-0.9659258262890682,Pirates of the Caribbean,45.0
0,1.2246467991473532e-16,-1.0,Pirates of the Caribbean,40.0
0,-0.2588190451025208,-0.9659258262890683,Pirates of the Caribbean,35.0
0,-0.4999999999999997,-0.8660254037844388,Pirates of the Caribbean,40.0
0,-0.7071067811865471,-0.7071067811865479,Pirates of the Caribbean,40.0
0,-0.7071067811865471,-0.7071067811865479,Pirates of the Caribbean,35.0
0,-0.8660254037844385,-0.5000000000000004,Pirates of the Caribbean,15.0
0,-0.9659258262890683,-0.25881904510252063,Pirates of the Caribbean,30.0
0,-0.9659258262890683,-0.25881904510252063,Pirates of the Caribbean,10.0
0,-1.0,-1.8369701987210297e-16,Pirates of the Caribbean,10.0
0,-1.0,-1.8369701987210297e-16,Pirates of the Caribbean,10.0
0,-0.9659258262890684,0.2588190451025203,Pirates of the Caribbean,10.0
0,-0.9659258262890684,0.2588190451025203,Pirates of the Caribbean,10.0
0,-0.8660254037844386,0.5000000000000001,Pirates of the Caribbean,15.0
0,-0.7071067811865477,0.7071067811865474,Pirates of the Caribbean,5.0
1,0.7071067811865476,-0.7071067811865475,Pirates of the Caribbean,15.0
1,0.49999999999999994,-0.8660254037844387,Pirates of the Caribbean,40.0
1,0.258819045102521,-0.9659258262890682,Pirates of the Caribbean,45.0
1,1.2246467991473532e-16,-1.0,Pirates of the Caribbean,40.0
1,-0.2588190451025208,-0.9659258262890683,Pirates of the Caribbean,50.0
4,-0.7071067811865471,-0.7071067811865479,Dumbo the Flying Elephant,45.0
4,-0.7071067811865471,-0.7071067811865479,Dumbo the Flying Elephant,45.0
4,-0.7071067811865471,-0.7071067811865479,Dumbo the Flying Elephant,45.0
4,-0.7071067811865471,-0.7071067811865479,Dumbo the Flying Elephant,45.0
4,-0.7071067811865471,-0.7071067811865479,Dumbo the Flying Elephant,45.0
4,-0.7071067811865471,-0.7071067811865479,Dumbo the Flying Elephant,20.0
4,-0.8660254037844385,-0.5000000000000004,Dumbo the Flying Elephant,35.0
4,-0.9659258262890683,-0.25881904510252063,Dumbo the Flying Elephant,40.0
4,-0.9659258262890683,-0.25881904510252063,Dumbo the Flying Elephant,20.0
4,-0.9659258262890683,-0.25881904510252063,Dumbo the Flying Elephant,20.0
4,-1.0,-1.8369701987210297e-16,Dumbo the Flying Elephant,35.0
4,-1.0,-1.8369701987210297e-16,Dumbo the Flying Elephant,25.0
4,-0.9659258262890684,0.2588190451025203,Dumbo the Flying Elephant,25.0
4,-0.9659258262890684,0.2588190451025203,Dumbo the Flying Elephant,30.0
4,-0.9659258262890684,0.2588190451025203,Dumbo the Flying Elephant,30.0
4,-0.7071067811865477,0.7071067811865474,Dumbo the Flying Elephant,5.0
5,0.8660254037844387,-0.4999999999999998,Dumbo the Flying Elephant,5.0
5,0.7071067811865476,-0.7071067811865475,Dumbo the Flying Elephant,5.0
5,0.49999999999999994,-0.8660254037844387,Dumbo the Flying Elephant,5.0
5,0.49999999999999994,-0.8660254037844387,Dumbo the Flying Elephant,20.0
5,0.49999999999999994,-0.8660254037844387,Dumbo the Flying Elephant,15.0
5,0.258819045102521,-0.9659258262890682,Dumbo the Flying Elephant,20.0
5,0.258819045102521,-0.9659258262890682,Dumbo the Flying Elephant,20.0
5,1.2246467991473532e-16,-1.0,Dumbo the Flying Elephant,20.0
5,1.2246467991473532e-16,-1.0,Dumbo the Flying Elephant,20.0
5,-0.2588190451025208,-0.9659258262890683,Dumbo the Flying Elephant,20.0
5,-0.2588190451025208,-0.9659258262890683,Dumbo the Flying Elephant,15.0
5,-0.2588190451025208,-0.9659258262890683,Dumbo the Flying Elephant,25.0
5,-0.4999999999999997,-0.8660254037844388,Dumbo the Flying Elephant,25.0
5,-0.4999999999999997,-0.8660254037844388,Dumbo the Flying Elephant,15.0
5,-0.7071067811865471,-0.7071067811865479,Dumbo the Flying Elephant,15.0
5,-0.7071067811865471,-0.7071067811865479,Dumbo the Flying Elephant,15.0
5,-0.8660254037844385,-0.5000000000000004,Dumbo the Flying Elephant,10.0
5,-0.8660254037844385,-0.5000000000000004,Dumbo the Flying Elephant,10.0
5,-0.8660254037844385,-0.5000000000000004,Dumbo the Flying Elephant,5.0
5,-0.9659258262890683,-0.25881904510252063,Dumbo the Flying Elephant,5.0
5,-0.9659258262890683,-0.25881904510252063,Dumbo the Flying Elephant,5.0
5,-0.9659258262890683,-0.25881904510252063,Dumbo the Flying Elephant,20.0
5,-1.0,-1.8369701987210297e-16,Dumbo the Flying Elephant,30.0
5,-1.0,-1.8369701987210297e-16,Dumbo the Flying Elephant,15.0
5,-0.9659258262890684,0.2588190451025203,Dumbo the Flying Elephant,20.0
5,-0.9659258262890684,0.2588190451025203,Dumbo the Flying Elephant,15.0
5,-0.9659258262890684,0.2588190451025203,Dumbo the Flying Elephant,15.0
5,-0.7071067811865477,0.7071067811865474,Dumbo the Flying Elephant,5.0
5,-0.7071067811865477,0.7071067811865474,Dumbo the Flying Elephant,5.0
5,-0.7071067811865477,0.7071067811865474,Dumbo the Flying Elephant,5.0
5,-0.5000000000000004,0.8660254037844384,Dumbo the Flying Elephant,5.0
6,0.8660254037844387,-0.4999999999999998,Dumbo the Flying Elephant,5.0
6,0.7071067811865476,-0.7071067811865475,Dumbo the Flying Elephant,20.0
6,0.49999999999999994,-0.8660254037844387,Dumbo the Flying Elephant,15.0
6,0.49999999999999994,-0.8660254037844387,Dumbo the Flying Elephant,15.0
6,0.258819045102521,-0.9659258262890682,Dumbo the Flying Elephant,25.0
6,0.258819045102521,-0.9659258262890682,Dumbo the Flying Elephant,30.0
6,0.258819045102521,-0.9659258262890682,Dumbo the Flying Elephant,20.0
6,1.2246467991473532e-16,-1.0,Dumbo the Flying Elephant,10.0
6,1.2246467991473532e-16,-1.0,Dumbo the Flying Elephant,30.0
6,-0.2588190451025208,-0.9659258262890683,Dumbo the Flying Elephant,25.0
6,-0.2588190451025208,-0.9659258262890683,Dumbo the Flying Elephant,25.0
6,-0.4999999999999997,-0.8660254037844388,Dumbo the Flying Elephant,20.0
6,-0.4999999999999997,-0.8660254037844388,Dumbo the Flying Elephant,5.0
6,-0.7071067811865471,-0.7071067811865479,Dumbo the Flying Elephant,30.0
6,-0.7071067811865471,-0.7071067811865479,Dumbo the Flying Elephant,15.0
6,-0.7071067811865471,-0.7071067811865479,Dumbo the Flying Elephant,15.0
6,-1.0,-1.8369701987210297e-16,Dumbo the Flying Elephant,10.0
6,-0.9659258262890684,0.2588190451025203,Dumbo the Flying Elephant,10.0
6,-0.9659258262890684,0.2588190451025203,Dumbo the Flying Elephant,5.0
6,-0.8660254037844386,0.5000000000000001,Dumbo the Flying Elephant,5.0
0,0.8660254037844387,-0.4999999999999998,Dumbo the Flying Elephant,5.0
0,0.49999999999999994,-0.8660254037844387,Dumbo the Flying Elephant,20.0
0,0.258819045102521,-0.9659258262890682,Dumbo the Flying Elephant,30.0
0,1.2246467991473532e-16,-1.0,Dumbo the Flying Elephant,35.0
0,-0.2588190451025208,-0.9659258262890683,Dumbo the Flying Elephant,25.0
0,-0.8660254037844385,-0.5000000000000004,Dumbo the Flying Elephant,20.0
0,-0.9659258262890683,-0.25881904510252063,Dumbo the Flying Elephant,5.0
0,-0.9659258262890683,-0.25881904510252063,Dumbo the Flying Elephant,10.0
0,-1.0,-1.8369701987210297e-16,Dumbo the Flying Elephant,10.0
